fold_no;output_lats;output_lons;input_lats;input_lons;radius_basis_func;label_smoothing;number_basis_func;standardization;rm_annual_cycle;rm_tercile_edges;batch_size;epochs;features;accuracy;loss;RPSS_year1;RPSS_year2;min_percentage;max_percentage;history
3;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.4;16;True;True;True;32;5;['lower_t2m', 'upper_t2m'];0.3901827931404114;1.0931155681610107;0.007474849478845008;0.0079313532866487;0.17352184653282166;0.570589542388916;{'loss': [1.1090753078460693, 1.1001960039138794, 1.0987972021102905, 1.0986194610595703, 1.0957523584365845], 'accuracy': [0.3345944583415985, 0.36771160364151, 0.3748362064361572, 0.3772929906845093, 0.39164045453071594], 'val_loss': [1.1012192964553833, 1.0964614152908325, 1.0941652059555054, 1.0935178995132446, 1.0931156873703003], 'val_accuracy': [0.3627653419971466, 0.3735259473323822, 0.3828125, 0.38679245114326477, 0.3901827931404114]}
3;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.4;16;True;True;True;32;10;['lower_t2m', 'upper_t2m'];0.4089033007621765;1.0906009674072266;0.007278149227018414;0.017288720966244897;0.13230672478675842;0.6797889471054077;{'loss': [1.0939077138900757, 1.0931988954544067, 1.092185378074646, 1.0899417400360107, 1.0925871133804321], 'accuracy': [0.4008615016937256, 0.4076749086380005, 0.4120315909385681, 0.422661155462265, 0.40849384665489197], 'val_loss': [1.0921378135681152, 1.0913125276565552, 1.0908939838409424, 1.0906575918197632, 1.0906009674072266], 'val_accuracy': [0.3947523534297943, 0.4003537595272064, 0.4028596580028534, 0.40860849618911743, 0.4089033007621765]}
3;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.4;16;True;True;True;32;15;['lower_t2m', 'upper_t2m'];0.4130306541919708;1.089583158493042;0.004432314489773765;0.022442630946986522;0.11805049329996109;0.6946300864219666;{'loss': [1.0921932458877563, 1.0908945798873901, 1.0906593799591064, 1.0899921655654907, 1.0887099504470825], 'accuracy': [0.4078223407268524, 0.41786229610443115, 0.4191398024559021, 0.4289504587650299, 0.42423349618911743], 'val_loss': [1.0902528762817383, 1.0908644199371338, 1.08963942527771, 1.0897036790847778, 1.0895832777023315], 'val_accuracy': [0.40831369161605835, 0.4094929099082947, 0.4121462404727936, 0.4140625, 0.4130306541919708]}
3;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.4;16;True;True;True;32;20;['lower_t2m', 'upper_t2m'];0.4199587404727936;1.0886410474777222;0.0023038760734249045;0.02542921667479165;0.10654342919588089;0.7115485072135925;{'loss': [1.0881171226501465, 1.0880670547485352, 1.0884777307510376, 1.0893495082855225, 1.0888468027114868], 'accuracy': [0.42757469415664673, 0.4309486448764801, 0.4273945093154907, 0.4237748980522156, 0.42441365122795105], 'val_loss': [1.0888770818710327, 1.088878870010376, 1.0889761447906494, 1.0889506340026855, 1.0886409282684326], 'val_accuracy': [0.4150943458080292, 0.4170106053352356, 0.41612619161605835, 0.41760024428367615, 0.4199587404727936]}
4;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.4;16;True;True;True;32;5;['lower_t2m', 'upper_t2m'];0.4743514060974121;1.0813255310058594;0.027104594935489893;0.008865625392952105;0.10397525876760483;0.6406911015510559;{'loss': [1.1044032573699951, 1.0956735610961914, 1.0949077606201172, 1.0934343338012695, 1.0919238328933716], 'accuracy': [0.35228314995765686, 0.39173874258995056, 0.40331825613975525, 0.411032497882843, 0.4214000403881073], 'val_loss': [1.0871444940567017, 1.0842527151107788, 1.0830014944076538, 1.0817840099334717, 1.0813254117965698], 'val_accuracy': [0.43440449237823486, 0.45784199237823486, 0.4619693458080292, 0.47081369161605835, 0.4743514060974121]}
4;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.4;16;True;True;True;32;10;['lower_t2m', 'upper_t2m'];0.4697818458080292;1.0801068544387817;0.03166232473964875;0.013677870831566435;0.08913347870111465;0.6781073808670044;{'loss': [1.0910266637802124, 1.091481328010559, 1.0916874408721924, 1.0904333591461182, 1.0905331373214722], 'accuracy': [0.41954925656318665, 0.42049920558929443, 0.42297235131263733, 0.4230542480945587, 0.4224318563938141], 'val_loss': [1.0811553001403809, 1.08073890209198, 1.0804718732833862, 1.0802122354507446, 1.0801067352294922], 'val_accuracy': [0.471255898475647, 0.4716981053352356, 0.471255898475647, 0.4721403419971466, 0.4697818458080292]}
4;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.4;16;True;True;True;32;15;['lower_t2m', 'upper_t2m'];0.47081369161605835;1.079975962638855;0.03542668169968219;0.012703733090422244;0.08238062262535095;0.7051666378974915;{'loss': [1.087962031364441, 1.088752269744873, 1.0887190103530884, 1.0899747610092163, 1.087380290031433], 'accuracy': [0.43414244055747986, 0.43379849195480347, 0.42772209644317627, 0.42454469203948975, 0.4341915547847748], 'val_loss': [1.0798145532608032, 1.0797979831695557, 1.0799438953399658, 1.0798925161361694, 1.079975962638855], 'val_accuracy': [0.4714033007621765, 0.4706662595272064, 0.4699292480945587, 0.47155070304870605, 0.47081369161605835]}
4;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.4;16;True;True;True;32;20;['lower_t2m', 'upper_t2m'];0.4675707519054413;1.0794579982757568;0.03621500725146584;0.013694431153328331;0.08108049631118774;0.7130476832389832;{'loss': [1.0896960496902466, 1.0876401662826538, 1.0883777141571045, 1.0881332159042358, 1.0868806838989258], 'accuracy': [0.42593684792518616, 0.4301133453845978, 0.4250524044036865, 0.428721159696579, 0.4327338933944702], 'val_loss': [1.0795685052871704, 1.0795421600341797, 1.0796222686767578, 1.0795315504074097, 1.0794579982757568], 'val_accuracy': [0.4684551954269409, 0.46742334961891174, 0.4669811427593231, 0.4655070900917053, 0.4675707519054413]}
5;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.4;16;True;True;True;32;5;['lower_t2m', 'upper_t2m'];0.42836084961891174;1.0890569686889648;0.009080592519341974;0.006088122309948856;0.1979418694972992;0.49950945377349854;{'loss': [1.106836199760437, 1.1013634204864502, 1.0990315675735474, 1.0972379446029663, 1.095923900604248], 'accuracy': [0.33787015080451965, 0.35588639974594116, 0.36482900381088257, 0.3721829056739807, 0.3819444477558136], 'val_loss': [1.0954917669296265, 1.0915406942367554, 1.0904872417449951, 1.089065432548523, 1.0890569686889648], 'val_accuracy': [0.37146225571632385, 0.40344929695129395, 0.4162735939025879, 0.4221698045730591, 0.42836084961891174]}
5;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.4;16;True;True;True;32;10;['lower_t2m', 'upper_t2m'];0.43175119161605835;1.087532877922058;0.0179408708458893;0.008649109028045682;0.16193082928657532;0.522134006023407;{'loss': [1.0935633182525635, 1.0939077138900757, 1.0917679071426392, 1.0917707681655884, 1.0902531147003174], 'accuracy': [0.3978314995765686, 0.39434289932250977, 0.41231000423431396, 0.4064792990684509, 0.41691234707832336], 'val_loss': [1.0876832008361816, 1.087738037109375, 1.0879637002944946, 1.087688684463501, 1.0875327587127686], 'val_accuracy': [0.4352889060974121, 0.43352004885673523, 0.42983490228652954, 0.43175119161605835, 0.43175119161605835]}
5;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.4;16;True;True;True;32;15;['lower_t2m', 'upper_t2m'];0.4372051954269409;1.0863860845565796;0.024402989944612884;0.0077064094244078014;0.1532941460609436;0.5519536733627319;{'loss': [1.0889407396316528, 1.089430809020996, 1.089558720588684, 1.0893617868423462, 1.087985873222351], 'accuracy': [0.4269850552082062, 0.42207154631614685, 0.4184846580028534, 0.42659199237823486, 0.4245119094848633], 'val_loss': [1.0875753164291382, 1.086681604385376, 1.085688829421997, 1.0862867832183838, 1.0863862037658691], 'val_accuracy': [0.432193398475647, 0.4363207519054413, 0.44133254885673523, 0.4372051954269409, 0.4372051954269409]}
5;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.4;16;True;True;True;32;20;['lower_t2m', 'upper_t2m'];0.44324880838394165;1.085353970527649;0.029498316410731813;0.007548273061135659;0.15443837642669678;0.562367856502533;{'loss': [1.086517095565796, 1.0880128145217896, 1.0869594812393188, 1.0874918699264526, 1.0870665311813354], 'accuracy': [0.43067020177841187, 0.42935994267463684, 0.43466654419898987, 0.4252980947494507, 0.43427345156669617], 'val_loss': [1.0849549770355225, 1.0857237577438354, 1.0855978727340698, 1.0860456228256226, 1.085353970527649], 'val_accuracy': [0.44472289085388184, 0.4407429099082947, 0.4423643946647644, 0.44147995114326477, 0.44324880838394165]}
