fold_no;output_lats;output_lons;input_lats;input_lons;radius_basis_func;label_smoothing;number_basis_func;standardization;rm_annual_cycle;rm_tercile_edges;batch_size;epochs;features;accuracy;loss;RPSS_year1;RPSS_year2;min_percentage;max_percentage;history
5;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.4;16;True;True;True;32;5;['lower_t2m', 'upper_t2m'];0.44251179695129395;1.086952567100525;0.012919764679755702;0.00205025120466398;0.17465712130069733;0.5271866917610168;{'loss': [1.1324641704559326, 1.1144455671310425, 1.1061211824417114, 1.1031500101089478, 1.101554036140442], 'accuracy': [0.32540619373321533, 0.3469929099082947, 0.3690546452999115, 0.37254324555397034, 0.3773912489414215], 'val_loss': [1.1055456399917603, 1.0946967601776123, 1.0912822484970093, 1.0890758037567139, 1.0869524478912354], 'val_accuracy': [0.3520047068595886, 0.4121462404727936, 0.42423349618911743, 0.4323408007621765, 0.44251179695129395]}
5;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.4;16;True;True;True;32;10;['lower_t2m', 'upper_t2m'];0.44545990228652954;1.0806379318237305;0.031146430703897485;0.007780316868259411;0.14976482093334198;0.5918880701065063;{'loss': [1.0985027551651, 1.0938128232955933, 1.0956225395202637, 1.09437096118927, 1.0931974649429321], 'accuracy': [0.3899698555469513, 0.4084610939025879, 0.4098204970359802, 0.41186779737472534, 0.4159296452999115], 'val_loss': [1.0852103233337402, 1.0829403400421143, 1.082951545715332, 1.0821629762649536, 1.0806379318237305], 'val_accuracy': [0.4445754587650299, 0.44737619161605835, 0.44398584961891174, 0.4448702931404114, 0.44545990228652954]}
5;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.4;16;True;True;True;32;15;['lower_t2m', 'upper_t2m'];0.4498820900917053;1.0809649229049683;0.030952332113399855;0.011222033849165057;0.17136110365390778;0.619959831237793;{'loss': [1.0903620719909668, 1.09067702293396, 1.0908867120742798, 1.0904545783996582, 1.089909315109253], 'accuracy': [0.426133394241333, 0.4230051040649414, 0.4260842502117157, 0.42628079652786255, 0.4280332922935486], 'val_loss': [1.080890417098999, 1.0799665451049805, 1.080971598625183, 1.0813852548599243, 1.0809651613235474], 'val_accuracy': [0.44472289085388184, 0.4456073045730591, 0.44103774428367615, 0.44251179695129395, 0.4498820900917053]}
5;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.4;16;True;True;True;32;20;['lower_t2m', 'upper_t2m'];0.46079009771347046;1.0782978534698486;0.04084013411975976;0.013746559985389746;0.16661547124385834;0.6290992498397827;{'loss': [1.0873889923095703, 1.08750319480896, 1.0864200592041016, 1.0880377292633057, 1.0852105617523193], 'accuracy': [0.43075209856033325, 0.4314727485179901, 0.4376637935638428, 0.4311124086380005, 0.442282497882843], 'val_loss': [1.0812119245529175, 1.0799592733383179, 1.0791332721710205, 1.0786081552505493, 1.0782979726791382], 'val_accuracy': [0.4460495412349701, 0.45400944352149963, 0.45548349618911743, 0.45931604504585266, 0.46079009771347046]}
6;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.4;16;True;True;True;32;5;['lower_t2m', 'upper_t2m'];0.3932783007621765;1.0918411016464233;0.006453785041026058;0.01641298608596043;0.12486357986927032;0.6437567472457886;{'loss': [1.1560783386230469, 1.1294691562652588, 1.115680456161499, 1.1072709560394287, 1.1009533405303955], 'accuracy': [0.32932060956954956, 0.347484290599823, 0.36296185851097107, 0.3772929906845093, 0.398175448179245], 'val_loss': [1.1337558031082153, 1.1151189804077148, 1.1049917936325073, 1.0972195863723755, 1.0918411016464233], 'val_accuracy': [0.3229658007621765, 0.3525943458080292, 0.3704304099082947, 0.38119104504585266, 0.3932783007621765]}
6;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.4;16;True;True;True;32;10;['lower_t2m', 'upper_t2m'];0.4236438572406769;1.0856454372406006;0.034986280878599674;0.004025447929699777;0.15925508737564087;0.5607765316963196;{'loss': [1.0978498458862305, 1.0966131687164307, 1.0957609415054321, 1.0923237800598145, 1.0921720266342163], 'accuracy': [0.39458855986595154, 0.4088214039802551, 0.41512709856033325, 0.4208431541919708, 0.4239714443683624], 'val_loss': [1.0888944864273071, 1.0871175527572632, 1.086897850036621, 1.0862640142440796, 1.085645318031311], 'val_accuracy': [0.40713444352149963, 0.41199880838394165, 0.41686320304870605, 0.4184846580028534, 0.4236438572406769]}
6;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.4;16;True;True;True;32;15;['lower_t2m', 'upper_t2m'];0.4299823045730591;1.0843297243118286;0.04487210993072996;-0.0034984391063116855;0.14390318095684052;0.5696752071380615;{'loss': [1.0887832641601562, 1.0923724174499512, 1.0899755954742432, 1.090285301208496, 1.0877162218093872], 'accuracy': [0.43501049280166626, 0.421875, 0.42770570516586304, 0.43404415249824524, 0.43712329864501953], 'val_loss': [1.0851227045059204, 1.085499882698059, 1.0851938724517822, 1.0847283601760864, 1.0843294858932495], 'val_accuracy': [0.4260023534297943, 0.42585495114326477, 0.4289504587650299, 0.42836084961891174, 0.4299823045730591]}
6;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.4;16;True;True;True;32;20;['lower_t2m', 'upper_t2m'];0.43366745114326477;1.0836886167526245;0.05045203020243312;-0.00460933441589844;0.1355464905500412;0.5715097784996033;{'loss': [1.0862677097320557, 1.0892643928527832, 1.087569236755371, 1.087261438369751, 1.0886313915252686], 'accuracy': [0.43795859813690186, 0.4334545433521271, 0.4365500509738922, 0.4409230947494507, 0.4370577931404114], 'val_loss': [1.0844197273254395, 1.0847432613372803, 1.084263801574707, 1.0845136642456055, 1.083688497543335], 'val_accuracy': [0.4296875, 0.4293926954269409, 0.4304245412349701, 0.43101415038108826, 0.43366745114326477]}
7;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.4;16;True;True;True;32;5;['lower_t2m', 'upper_t2m'];0.5168042182922363;1.0778987407684326;0.028496996349532178;0.033241145796417446;0.20534557104110718;0.5189513564109802;{'loss': [1.107353925704956, 1.1023892164230347, 1.098395824432373, 1.097947597503662, 1.0934778451919556], 'accuracy': [0.33705124258995056, 0.36338770389556885, 0.37914374470710754, 0.37871789932250977, 0.40575864911079407], 'val_loss': [1.086281657218933, 1.0844374895095825, 1.0823004245758057, 1.0800412893295288, 1.077898621559143], 'val_accuracy': [0.4627063572406769, 0.4836379587650299, 0.4939563572406769, 0.5079599022865295, 0.5168042182922363]}
7;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.4;16;True;True;True;32;10;['lower_t2m', 'upper_t2m'];0.5126768946647644;1.075293779373169;0.03338794692820577;0.04283667739342163;0.16786278784275055;0.5552273988723755;{'loss': [1.0917255878448486, 1.089460849761963, 1.0915981531143188, 1.0906182527542114, 1.0876076221466064], 'accuracy': [0.4109342098236084, 0.4290814995765686, 0.4194018542766571, 0.4235292077064514, 0.42932718992233276], 'val_loss': [1.0765399932861328, 1.0761855840682983, 1.0762923955917358, 1.075698971748352, 1.0752936601638794], 'val_accuracy': [0.5204893946647644, 0.513119101524353, 0.5098761916160583, 0.5148879885673523, 0.5126768946647644]}
7;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.4;16;True;True;True;32;15;['lower_t2m', 'upper_t2m'];0.5098761916160583;1.0743913650512695;0.035519097257152396;0.047437643345572836;0.16199691593647003;0.5760285258293152;{'loss': [1.0878547430038452, 1.0874160528182983, 1.0864531993865967, 1.0860753059387207, 1.0838838815689087], 'accuracy': [0.4286884069442749, 0.436533659696579, 0.43353644013404846, 0.43669745326042175, 0.444526344537735], 'val_loss': [1.075764536857605, 1.074512004852295, 1.0753004550933838, 1.0751621723175049, 1.0743913650512695], 'val_accuracy': [0.5100235939025879, 0.5163620114326477, 0.5091391801834106, 0.5056014060974121, 0.5098761916160583]}
7;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.4;16;True;True;True;32;20;['lower_t2m', 'upper_t2m'];0.5032429099082947;1.0756876468658447;0.03267210378168399;0.045650028368476536;0.1511228084564209;0.5897005200386047;{'loss': [1.0850571393966675, 1.086934208869934, 1.082926630973816, 1.0842636823654175, 1.0824484825134277], 'accuracy': [0.44143080711364746, 0.43466654419898987, 0.4454762935638428, 0.444346159696579, 0.4471796452999115], 'val_loss': [1.0746082067489624, 1.0750092267990112, 1.0759518146514893, 1.0767536163330078, 1.0756875276565552], 'val_accuracy': [0.5085495114326477, 0.5070754885673523, 0.5014740824699402, 0.4973466992378235, 0.5032429099082947]}
