fold_no;output_lats;output_lons;input_lats;input_lons;radius_basis_func;label_smoothing;number_basis_func;standardization;rm_annual_cycle;rm_tercile_edges;batch_size;epochs;features;accuracy;loss;RPSS_year1;RPSS_year2;min_percentage;max_percentage;history
0;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(1, 97, None);8;0.6;16;True;True;True;32;5;['lower_t2m', 'upper_t2m'];0.3537735939025879;1.100548505783081;0.007439345030639434;-0.017047455626959092;0.19200007617473602;0.5603312849998474;{'loss': [1.1040061712265015, 1.1006100177764893, 1.0991828441619873, 1.097825288772583, 1.0966873168945312], 'accuracy': [0.35591915249824524, 0.3748362064361572, 0.39358949661254883, 0.40176230669021606, 0.41416075825691223], 'val_loss': [1.1001585721969604, 1.1000772714614868, 1.0998977422714233, 1.1004092693328857, 1.1005486249923706], 'val_accuracy': [0.3549528419971466, 0.35952240228652954, 0.3654186427593231, 0.35701650381088257, 0.3537735939025879]}
0;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(1, 97, None);8;0.6;16;True;True;True;32;10;['lower_t2m', 'upper_t2m'];0.3403596580028534;1.1012227535247803;0.007252170872708227;-0.018834621431290503;0.16908414661884308;0.590160608291626;{'loss': [1.0959914922714233, 1.0951660871505737, 1.0958895683288574, 1.0939624309539795, 1.094746708869934], 'accuracy': [0.41620805859565735, 0.4194018542766571, 0.4095093011856079, 0.4257403016090393, 0.4196639060974121], 'val_loss': [1.1007369756698608, 1.1009464263916016, 1.1012051105499268, 1.1009197235107422, 1.1012227535247803], 'val_accuracy': [0.34949880838394165, 0.3455188572406769, 0.34139150381088257, 0.3410966992378235, 0.3403596580028534]}
0;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(1, 97, None);8;0.6;16;True;True;True;32;15;['lower_t2m', 'upper_t2m'];0.3408018946647644;1.1007531881332397;0.010767584681563695;-0.018573837437336163;0.16783010959625244;0.5886192321777344;{'loss': [1.0939987897872925, 1.094364881515503, 1.0932191610336304, 1.093485951423645, 1.0936309099197388], 'accuracy': [0.4335855543613434, 0.4240533411502838, 0.4343225955963135, 0.4311943054199219, 0.43569839000701904], 'val_loss': [1.101081132888794, 1.1010754108428955, 1.1009712219238281, 1.1008697748184204, 1.1007531881332397], 'val_accuracy': [0.33608490228652954, 0.33755895495414734, 0.34242334961891174, 0.3352004587650299, 0.3408018946647644]}
0;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(1, 97, None);8;0.6;16;True;True;True;32;20;['lower_t2m', 'upper_t2m'];0.33800119161605835;1.101063847541809;0.011564417207416067;-0.020721174706276844;0.17389735579490662;0.5839785933494568;{'loss': [1.0934712886810303, 1.0929311513900757, 1.0923161506652832, 1.0915758609771729, 1.0920251607894897], 'accuracy': [0.4368448555469513, 0.43961280584335327, 0.4477856457233429, 0.4512251019477844, 0.4376637935638428], 'val_loss': [1.100921392440796, 1.100841999053955, 1.10071861743927, 1.1008493900299072, 1.1010639667510986], 'val_accuracy': [0.3332841992378235, 0.34065449237823486, 0.34802475571632385, 0.341244101524353, 0.33800119161605835]}
1;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(1, 97, None);8;0.6;16;True;True;True;32;5;['lower_t2m', 'upper_t2m'];0.3857606053352356;1.0984121561050415;-0.0013780191162983339;0.0005968264085958164;0.2528851628303528;0.4712378680706024;{'loss': [1.1051596403121948, 1.1012377738952637, 1.099775791168213, 1.0984406471252441, 1.09721040725708], 'accuracy': [0.348008394241333, 0.36494365334510803, 0.37706369161605835, 0.3795695900917053, 0.38787344098091125], 'val_loss': [1.101477861404419, 1.0999531745910645, 1.0992329120635986, 1.0985736846923828, 1.098412036895752], 'val_accuracy': [0.32679834961891174, 0.3738207519054413, 0.3767688572406769, 0.3798643946647644, 0.3857606053352356]}
1;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(1, 97, None);8;0.6;16;True;True;True;32;10;['lower_t2m', 'upper_t2m'];0.3974056541919708;1.0973626375198364;0.002532791563433632;0.0007016019502180358;0.24062491953372955;0.4926100969314575;{'loss': [1.0973429679870605, 1.0963188409805298, 1.0956549644470215, 1.0959296226501465, 1.0954746007919312], 'accuracy': [0.388119101524353, 0.4015166461467743, 0.41268670558929443, 0.405463844537735, 0.4159296452999115], 'val_loss': [1.0978904962539673, 1.097996711730957, 1.097729206085205, 1.0977602005004883, 1.0973626375198364], 'val_accuracy': [0.3887087404727936, 0.3873820900917053, 0.393130898475647, 0.39121460914611816, 0.3974056541919708]}
1;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(1, 97, None);8;0.6;16;True;True;True;32;15;['lower_t2m', 'upper_t2m'];0.39445754885673523;1.0979026556015015;0.002967573195496981;0.001369827347485292;0.22971950471401215;0.5149009227752686;{'loss': [1.0944607257843018, 1.0941599607467651, 1.0939180850982666, 1.0940014123916626, 1.0931081771850586], 'accuracy': [0.4245119094848633, 0.42537999153137207, 0.4265592098236084, 0.4238240420818329, 0.4277712404727936], 'val_loss': [1.0976060628890991, 1.0979505777359009, 1.0978749990463257, 1.0977742671966553, 1.097902774810791], 'val_accuracy': [0.39489975571632385, 0.38929834961891174, 0.3884139060974121, 0.3951945900917053, 0.39445754885673523]}
1;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(1, 97, None);8;0.6;16;True;True;True;32;20;['lower_t2m', 'upper_t2m'];0.38929834961891174;1.0980098247528076;0.005492925578460559;0.0020852490532728882;0.22634677588939667;0.5158041715621948;{'loss': [1.0931450128555298, 1.0932013988494873, 1.0923432111740112, 1.0932389497756958, 1.0932186841964722], 'accuracy': [0.42958924174308777, 0.4318494498729706, 0.43612420558929443, 0.4280824065208435, 0.4314563572406769], 'val_loss': [1.0980573892593384, 1.0979740619659424, 1.0979880094528198, 1.0982859134674072, 1.0980099439620972], 'val_accuracy': [0.39003539085388184, 0.3894457519054413, 0.3910672068595886, 0.39342570304870605, 0.38929834961891174]}
2;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(1, 97, None);8;0.6;16;True;True;True;32;5;['lower_t2m', 'upper_t2m'];0.38561320304870605;1.1002850532531738;-0.00349772256475082;-0.00538787275934091;0.22628025710582733;0.4824886918067932;{'loss': [1.111867070198059, 1.1039307117462158, 1.1008723974227905, 1.0999845266342163, 1.0994237661361694], 'accuracy': [0.33742794394493103, 0.36877620220184326, 0.3883320093154907, 0.3903957009315491, 0.4011726975440979], 'val_loss': [1.1034809350967407, 1.1011943817138672, 1.1006736755371094, 1.1004886627197266, 1.1002851724624634], 'val_accuracy': [0.3452240526676178, 0.3671875, 0.3798643946647644, 0.3779481053352356, 0.38561320304870605]}
2;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(1, 97, None);8;0.6;16;True;True;True;32;10;['lower_t2m', 'upper_t2m'];0.3850235939025879;1.0996171236038208;-0.002173839394306786;-0.0013284020499659947;0.21828995645046234;0.4720357060432434;{'loss': [1.0978636741638184, 1.0989073514938354, 1.0973396301269531, 1.0963716506958008, 1.0960966348648071], 'accuracy': [0.4081171452999115, 0.3953092098236084, 0.4108523428440094, 0.41091784834861755, 0.4086740016937256], 'val_loss': [1.0998526811599731, 1.099725604057312, 1.0996618270874023, 1.0997812747955322, 1.0996172428131104], 'val_accuracy': [0.3876768946647644, 0.3910672068595886, 0.3873820900917053, 0.39047759771347046, 0.3850235939025879]}
