fold_no;output_lats;output_lons;input_lats;input_lons;radius_basis_func;label_smoothing;number_basis_func;standardization;rm_annual_cycle;rm_tercile_edges;batch_size;epochs;features;accuracy;loss;RPSS_year1;RPSS_year2;min_percentage;max_percentage;history
2;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(1, 97, None);8;0.4;16;True;True;True;32;15;['lower_t2m', 'upper_t2m'];0.3786851465702057;1.0999680757522583;-0.0073641497972744335;-0.007838592560601699;0.15086646378040314;0.5553471446037292;{'loss': [1.085037112236023, 1.0846656560897827, 1.0836585760116577, 1.0835986137390137, 1.0834484100341797], 'accuracy': [0.4426591992378235, 0.43995675444602966, 0.44346174597740173, 0.44545990228652954, 0.4459512531757355], 'val_loss': [1.0993951559066772, 1.0998022556304932, 1.1004241704940796, 1.1005897521972656, 1.0999680757522583], 'val_accuracy': [0.3795695900917053, 0.37853774428367615, 0.37632665038108826, 0.3769162595272064, 0.3786851465702057]}
2;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(1, 97, None);8;0.4;16;True;True;True;32;20;['lower_t2m', 'upper_t2m'];0.37706369161605835;1.1004871129989624;-0.007589131032915539;-0.004891020346652455;0.14470452070236206;0.5678637623786926;{'loss': [1.0827867984771729, 1.0820071697235107, 1.082214117050171, 1.0808262825012207, 1.080755352973938], 'accuracy': [0.44603314995765686, 0.45232245326042175, 0.44968554377555847, 0.45348531007766724, 0.45137250423431396], 'val_loss': [1.0999903678894043, 1.1006330251693726, 1.1007002592086792, 1.1004667282104492, 1.1004869937896729], 'val_accuracy': [0.3835495412349701, 0.3745577931404114, 0.37441039085388184, 0.37809550762176514, 0.37706369161605835]}
3;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(1, 97, None);8;0.4;16;True;True;True;32;5;['lower_t2m', 'upper_t2m'];0.4052181541919708;1.0945630073547363;-0.014117065029641936;0.016403367160480728;0.20961052179336548;0.5411887168884277;{'loss': [1.1143128871917725, 1.1018829345703125, 1.0974539518356323, 1.0943522453308105, 1.0931845903396606], 'accuracy': [0.33131879568099976, 0.36199554800987244, 0.3819444477558136, 0.40150025486946106, 0.4142754077911377], 'val_loss': [1.1035962104797363, 1.096541404724121, 1.0957597494125366, 1.0952348709106445, 1.0945630073547363], 'val_accuracy': [0.35362619161605835, 0.39416274428367615, 0.4099351465702057, 0.40860849618911743, 0.4052181541919708]}
3;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(1, 97, None);8;0.4;16;True;True;True;32;10;['lower_t2m', 'upper_t2m'];0.4055129587650299;1.0949150323867798;-0.021712822660539706;0.018867613581047108;0.20205499231815338;0.5602762699127197;{'loss': [1.0917882919311523, 1.0908108949661255, 1.090444803237915, 1.0909883975982666, 1.0904179811477661], 'accuracy': [0.41455385088920593, 0.4217112064361572, 0.42207154631614685, 0.41873034834861755, 0.42046645283699036], 'val_loss': [1.0958292484283447, 1.093981146812439, 1.0946327447891235, 1.0942323207855225, 1.0949150323867798], 'val_accuracy': [0.4099351465702057, 0.4030070900917053, 0.4059551954269409, 0.40079599618911743, 0.4055129587650299]}
3;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(1, 97, None);8;0.4;16;True;True;True;32;15;['lower_t2m', 'upper_t2m'];0.40227004885673523;1.0937718152999878;-0.023238007163217667;0.0196824266647584;0.21015967428684235;0.5355516672134399;{'loss': [1.0888769626617432, 1.088914394378662, 1.0882558822631836, 1.088517665863037, 1.0860698223114014], 'accuracy': [0.42857375741004944, 0.42962199449539185, 0.42993319034576416, 0.4315055012702942, 0.4390723407268524], 'val_loss': [1.0953480005264282, 1.09447181224823, 1.0942765474319458, 1.0943448543548584, 1.0937716960906982], 'val_accuracy': [0.40978774428367615, 0.40610259771347046, 0.4055129587650299, 0.4044811427593231, 0.40227004885673523]}
3;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(1, 97, None);8;0.4;16;True;True;True;32;20;['lower_t2m', 'upper_t2m'];0.395931601524353;1.0938798189163208;-0.02765773520757183;0.021134405013794592;0.20393380522727966;0.5267670154571533;{'loss': [1.087234616279602, 1.0861998796463013, 1.0864641666412354, 1.0861496925354004, 1.0859723091125488], 'accuracy': [0.4371069073677063, 0.43021160364151, 0.44393670558929443, 0.4412834048271179, 0.43861374258995056], 'val_loss': [1.0944442749023438, 1.094054937362671, 1.0941702127456665, 1.0934301614761353, 1.0938799381256104], 'val_accuracy': [0.4055129587650299, 0.4058077931404114, 0.40344929695129395, 0.3981426954269409, 0.395931601524353]}
4;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(1, 97, None);8;0.4;16;True;True;True;32;5;['lower_t2m', 'upper_t2m'];0.4252653419971466;1.0882583856582642;0.03368113536785726;0.012375815984983668;0.19888557493686676;0.5397498607635498;{'loss': [1.1208027601242065, 1.1097619533538818, 1.1014615297317505, 1.0985870361328125, 1.0983929634094238], 'accuracy': [0.3303852081298828, 0.34576454758644104, 0.37532755732536316, 0.38592439889907837, 0.3874475955963135], 'val_loss': [1.0960609912872314, 1.0919818878173828, 1.0893503427505493, 1.088594675064087, 1.0882582664489746], 'val_accuracy': [0.3842865526676178, 0.4282134473323822, 0.43808960914611816, 0.42659199237823486, 0.4252653419971466]}
4;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(1, 97, None);8;0.4;16;True;True;True;32;10;['lower_t2m', 'upper_t2m'];0.4489976465702057;1.0833041667938232;0.036173496561893816;0.020242635964857477;0.17320601642131805;0.6049357652664185;{'loss': [1.094754934310913, 1.0928364992141724, 1.0921846628189087, 1.092486023902893, 1.0923877954483032], 'accuracy': [0.38956040143966675, 0.40366220474243164, 0.4078223407268524, 0.4075438976287842, 0.4109833538532257], 'val_loss': [1.085994839668274, 1.0851973295211792, 1.0841847658157349, 1.0825835466384888, 1.0833042860031128], 'val_accuracy': [0.4419221580028534, 0.440005898475647, 0.45032429695129395, 0.4590212404727936, 0.4489976465702057]}
4;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(1, 97, None);8;0.4;16;True;True;True;32;15;['lower_t2m', 'upper_t2m'];0.4587264060974121;1.0808725357055664;0.03939137246938427;0.023733257199571735;0.14601139724254608;0.6355869770050049;{'loss': [1.0939598083496094, 1.0904124975204468, 1.089456558227539, 1.0893205404281616, 1.0902049541473389], 'accuracy': [0.3995184600353241, 0.4114091992378235, 0.41776400804519653, 0.41452109813690186, 0.416568398475647], 'val_loss': [1.082520842552185, 1.081468939781189, 1.0811915397644043, 1.0805360078811646, 1.080872654914856], 'val_accuracy': [0.4494398534297943, 0.4523879587650299, 0.4516509473323822, 0.45931604504585266, 0.4587264060974121]}
4;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(1, 97, None);8;0.4;16;True;True;True;32;20;['lower_t2m', 'upper_t2m'];0.4587264060974121;1.0805315971374512;0.040070083975741355;0.025466124226990492;0.1370842009782791;0.6332960724830627;{'loss': [1.0879731178283691, 1.0906957387924194, 1.088654637336731, 1.0878357887268066, 1.0885405540466309], 'accuracy': [0.42657560110092163, 0.4196147918701172, 0.42257925868034363, 0.4271652400493622, 0.41894325613975525], 'val_loss': [1.0805734395980835, 1.080291748046875, 1.080505132675171, 1.0805065631866455, 1.0805317163467407], 'val_accuracy': [0.45857900381088257, 0.46108490228652954, 0.45813679695129395, 0.4602004587650299, 0.4587264060974121]}
