fold_no;output_lats;output_lons;input_lats;input_lons;radius_basis_func;label_smoothing;number_basis_func;standardization;rm_annual_cycle;rm_tercile_edges;batch_size;epochs;features;accuracy;loss;RPSS_year1;RPSS_year2;min_percentage;max_percentage;history
2;slice(81, 34, None);slice(49, 97, None);slice(81, 34, None);slice(49, 97, None);8;0.4;169;True;True;True;32;15;['lower_t2m', 'upper_t2m', 'lower_t2m_2', 'upper_t2m_2'];0.39445754885673523;0.9433736801147461;-0.013168840005775537;-0.008791334878656373;0.09679451584815979;0.6656996607780457;{'loss': [0.9404150247573853, 0.9394934177398682, 0.9390748739242554, 0.9382449388504028, 0.9375884532928467], 'accuracy': [0.4038536250591278, 0.4061363637447357, 0.4090363681316376, 0.41492441296577454, 0.4121226966381073], 'val_loss': [0.9447352290153503, 0.9442727565765381, 0.9439479112625122, 0.9437148571014404, 0.9433737993240356], 'val_accuracy': [0.3832823634147644, 0.38758474588394165, 0.38853368163108826, 0.39266103506088257, 0.39445754885673523]}
2;slice(81, 34, None);slice(49, 97, None);slice(81, 34, None);slice(49, 97, None);8;0.4;169;True;True;True;32;20;['lower_t2m', 'upper_t2m', 'lower_t2m_2', 'upper_t2m_2'];0.4005933105945587;0.9430223703384399;-0.01157270035187762;-0.00935672614876539;0.10381104052066803;0.6406788229942322;{'loss': [0.9368091821670532, 0.9365074634552002, 0.9358218908309937, 0.9358785152435303, 0.9354503750801086], 'accuracy': [0.4203323721885681, 0.4208759069442749, 0.422787070274353, 0.4248138964176178, 0.4251404404640198], 'val_loss': [0.9435043334960938, 0.943421483039856, 0.9433690905570984, 0.9431338310241699, 0.943022608757019], 'val_accuracy': [0.3976912498474121, 0.3986770212650299, 0.39934036135673523, 0.4016619920730591, 0.4005933105945587]}
3;slice(81, 34, None);slice(49, 97, None);slice(81, 34, None);slice(49, 97, None);8;0.4;169;True;True;True;32;5;['lower_t2m', 'upper_t2m', 'lower_t2m_2', 'upper_t2m_2'];0.2990953028202057;0.9444726705551147;-0.01415695318451202;-0.01868533157702627;0.1290760636329651;0.6379036903381348;{'loss': [0.9442996978759766, 0.9435142874717712, 0.9439836740493774, 0.9446609616279602, 0.9457603096961975], 'accuracy': [0.3186306357383728, 0.31344687938690186, 0.3087524175643921, 0.3050457835197449, 0.303132563829422], 'val_loss': [0.9412096738815308, 0.9413442015647888, 0.9422634243965149, 0.9434453845024109, 0.94447261095047], 'val_accuracy': [0.3140109181404114, 0.3044571876525879, 0.29931640625, 0.30012714862823486, 0.2990953028202057]}
3;slice(81, 34, None);slice(49, 97, None);slice(81, 34, None);slice(49, 97, None);8;0.4;169;True;True;True;32;10;['lower_t2m', 'upper_t2m', 'lower_t2m_2', 'upper_t2m_2'];0.3066037595272064;0.942314624786377;-0.012048634962759746;-0.009631084277328866;0.11731940507888794;0.6024911403656006;{'loss': [0.9462459683418274, 0.9464007019996643, 0.945374071598053, 0.944473147392273, 0.9436140060424805], 'accuracy': [0.30284082889556885, 0.30431079864501953, 0.3053743839263916, 0.3066959083080292, 0.31145280599594116], 'val_loss': [0.9449865221977234, 0.944391131401062, 0.944229006767273, 0.9433580040931702, 0.942314624786377], 'val_accuracy': [0.2998323142528534, 0.3020249903202057, 0.29826614260673523, 0.30216318368911743, 0.3066037595272064]}
3;slice(81, 34, None);slice(49, 97, None);slice(81, 34, None);slice(49, 97, None);8;0.4;169;True;True;True;32;15;['lower_t2m', 'upper_t2m', 'lower_t2m_2', 'upper_t2m_2'];0.3298754394054413;0.9389860033988953;-0.01155412704934242;0.0013596355625213382;0.08247415721416473;0.6747178435325623;{'loss': [0.9427260160446167, 0.9419220685958862, 0.9411985874176025, 0.9400166273117065, 0.9401015043258667], 'accuracy': [0.3145124912261963, 0.3237836956977844, 0.32632339000701904, 0.3359927833080292, 0.3350417912006378], 'val_loss': [0.9415435791015625, 0.9406381845474243, 0.9400086402893066, 0.9390543103218079, 0.9389860033988953], 'val_accuracy': [0.312435507774353, 0.31947413086891174, 0.3250202536582947, 0.32970961928367615, 0.3298754394054413]}
3;slice(81, 34, None);slice(49, 97, None);slice(81, 34, None);slice(49, 97, None);8;0.4;169;True;True;True;32;20;['lower_t2m', 'upper_t2m', 'lower_t2m_2', 'upper_t2m_2'];0.3447449803352356;0.9370025992393494;-0.012302485394103547;0.006976438829710075;0.06602302193641663;0.7321943640708923;{'loss': [0.9391441345214844, 0.9385672807693481, 0.9378448128700256, 0.9379615187644958, 0.9381484389305115], 'accuracy': [0.3403832018375397, 0.34411749243736267, 0.34935447573661804, 0.3483390212059021, 0.3489685654640198], 'val_loss': [0.938161313533783, 0.9377114772796631, 0.9374579787254333, 0.9374843239784241, 0.9370026588439941], 'val_accuracy': [0.3357348144054413, 0.3396134376525879, 0.34040573239326477, 0.34239572286605835, 0.3447449803352356]}
4;slice(81, 34, None);slice(49, 97, None);slice(81, 34, None);slice(49, 97, None);8;0.4;169;True;True;True;32;5;['lower_t2m', 'upper_t2m', 'lower_t2m_2', 'upper_t2m_2'];0.3567124903202057;0.9445509314537048;-0.020698670023762154;-0.009650839309437408;0.15946638584136963;0.6001330614089966;{'loss': [0.9436441659927368, 0.9422909021377563, 0.9425370693206787, 0.9429956674575806, 0.9445613622665405], 'accuracy': [0.336415559053421, 0.33924901485443115, 0.3438318967819214, 0.3548811674118042, 0.3544194996356964], 'val_loss': [0.9424265027046204, 0.941947340965271, 0.9421402812004089, 0.9431031346321106, 0.9445509314537048], 'val_accuracy': [0.3218049705028534, 0.3351452052593231, 0.35009765625, 0.35581883788108826, 0.3567124903202057]}
4;slice(81, 34, None);slice(49, 97, None);slice(81, 34, None);slice(49, 97, None);8;0.4;169;True;True;True;32;10;['lower_t2m', 'upper_t2m', 'lower_t2m_2', 'upper_t2m_2'];0.3601212501525879;0.9425021409988403;-0.013431143148519478;-0.013588965137399113;0.13665899634361267;0.6396869421005249;{'loss': [0.9463497400283813, 0.946422815322876, 0.946342945098877, 0.9452810287475586, 0.9441508650779724], 'accuracy': [0.3561883866786957, 0.35510843992233276, 0.35296183824539185, 0.35349515080451965, 0.3578835427761078], 'val_loss': [0.9454290270805359, 0.9451914429664612, 0.9443667531013489, 0.9434693455696106, 0.9425022006034851], 'val_accuracy': [0.3545013964176178, 0.3550173342227936, 0.35630711913108826, 0.3571731150150299, 0.3601212501525879]}
4;slice(81, 34, None);slice(49, 97, None);slice(81, 34, None);slice(49, 97, None);8;0.4;169;True;True;True;32;15;['lower_t2m', 'upper_t2m', 'lower_t2m_2', 'upper_t2m_2'];0.3668926954269409;0.9406033158302307;-0.007356444927538732;-0.012759657502033377;0.14374220371246338;0.699431300163269;{'loss': [0.9433935284614563, 0.9427016973495483, 0.9424145221710205, 0.9417497515678406, 0.9413698315620422], 'accuracy': [0.35931357741355896, 0.3628113865852356, 0.3635258972644806, 0.3661966025829315, 0.3684312403202057], 'val_loss': [0.9418407082557678, 0.9414649605751038, 0.9409340023994446, 0.9406068325042725, 0.9406033158302307], 'val_accuracy': [0.36117151379585266, 0.36411961913108826, 0.3639630079269409, 0.36677291989326477, 0.3668926954269409]}
4;slice(81, 34, None);slice(49, 97, None);slice(81, 34, None);slice(49, 97, None);8;0.4;169;True;True;True;32;20;['lower_t2m', 'upper_t2m', 'lower_t2m_2', 'upper_t2m_2'];0.3762713670730591;0.9393742680549622;-0.00614050849583515;-0.010839924267347246;0.10297517478466034;0.7588484287261963;{'loss': [0.9409888386726379, 0.9409366846084595, 0.9404110908508301, 0.9398505687713623, 0.9398061633110046], 'accuracy': [0.36991551518440247, 0.37158203125, 0.37559884786605835, 0.3784732520580292, 0.37919798493385315], 'val_loss': [0.940190851688385, 0.9400730729103088, 0.9397537112236023, 0.9394849538803101, 0.9393743276596069], 'val_accuracy': [0.3691222071647644, 0.3713793456554413, 0.37458541989326477, 0.37687021493911743, 0.3762713670730591]}
