fold_no;output_lats;output_lons;input_lats;input_lons;radius_basis_func;label_smoothing;number_basis_func;standardization;rm_annual_cycle;rm_tercile_edges;batch_size;epochs;features;accuracy;loss;RPSS_year1;RPSS_year2;min_percentage;max_percentage;history
5;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.0;16;True;True;True;32;5;['lower_t2m', 'upper_t2m'];0.42909789085388184;1.0765968561172485;0.03193374918179114;-0.005815258116236813;0.13218191266059875;0.60691237449646;{'loss': [1.103903889656067, 1.0993034839630127, 1.0970168113708496, 1.0929844379425049, 1.0916897058486938], 'accuracy': [0.34026139974594116, 0.35141509771347046, 0.36212655901908875, 0.37237945199012756, 0.378996342420578], 'val_loss': [1.0960087776184082, 1.0894430875778198, 1.0856342315673828, 1.079359531402588, 1.076596975326538], 'val_accuracy': [0.35170990228652954, 0.3872346580028534, 0.4152417480945587, 0.4264445900917053, 0.42909789085388184]}
5;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.0;16;True;True;True;32;10;['lower_t2m', 'upper_t2m'];0.4279186427593231;1.0611515045166016;0.04971790224045575;-0.004634624810617085;0.061971720308065414;0.7422692179679871;{'loss': [1.0897647142410278, 1.0874204635620117, 1.0840603113174438, 1.0799806118011475, 1.0800280570983887], 'accuracy': [0.38526925444602966, 0.39632469415664673, 0.4036130905151367, 0.412752240896225, 0.4089851975440979], 'val_loss': [1.0733929872512817, 1.0704180002212524, 1.0681650638580322, 1.063738226890564, 1.0611515045166016], 'val_accuracy': [0.4270341992378235, 0.4264445900917053, 0.4237912595272064, 0.4292452931404114, 0.4279186427593231]}
5;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.0;16;True;True;True;32;15;['lower_t2m', 'upper_t2m'];0.42349645495414734;1.0547511577606201;0.05233954244071497;-0.009377367572641345;0.04416520521044731;0.7987585067749023;{'loss': [1.0768711566925049, 1.079553484916687, 1.0753272771835327, 1.0786118507385254, 1.0773124694824219], 'accuracy': [0.4214819073677063, 0.41086870431900024, 0.42523255944252014, 0.4096239507198334, 0.41689595580101013], 'val_loss': [1.0599191188812256, 1.057659387588501, 1.0576388835906982, 1.055695652961731, 1.0547511577606201], 'val_accuracy': [0.42467570304870605, 0.42614975571632385, 0.41951650381088257, 0.42172759771347046, 0.42349645495414734]}
5;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.0;16;True;True;True;32;20;['lower_t2m', 'upper_t2m'];0.4236438572406769;1.0507323741912842;0.054066049779297194;-0.01306934568508589;0.037882041186094284;0.8289572596549988;{'loss': [1.0694700479507446, 1.071390986442566, 1.0720521211624146, 1.072044014930725, 1.069420576095581], 'accuracy': [0.4254454970359802, 0.42375850677490234, 0.4257730543613434, 0.43049004673957825, 0.43401139974594116], 'val_loss': [1.0532855987548828, 1.0518689155578613, 1.0522410869598389, 1.0507484674453735, 1.0507322549819946], 'val_accuracy': [0.4237912595272064, 0.42585495114326477, 0.4230542480945587, 0.4248231053352356, 0.4236438572406769]}
6;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.0;16;True;True;True;32;5;['lower_t2m', 'upper_t2m'];0.45371460914611816;1.0705703496932983;-0.0038178555671002667;0.01844430434715196;0.0807112380862236;0.81899094581604;{'loss': [1.100623369216919, 1.0922943353652954, 1.085567593574524, 1.085025429725647, 1.0786939859390259], 'accuracy': [0.35865435004234314, 0.3784722089767456, 0.39732375741004944, 0.3988305926322937, 0.40965670347213745], 'val_loss': [1.0938726663589478, 1.0847501754760742, 1.0782686471939087, 1.0741662979125977, 1.0705703496932983], 'val_accuracy': [0.38266509771347046, 0.42275944352149963, 0.4426591992378235, 0.4509139060974121, 0.45371460914611816]}
6;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.0;16;True;True;True;32;10;['lower_t2m', 'upper_t2m'];0.45179834961891174;1.0611605644226074;0.007315645949989484;0.01163561130662835;0.06164223700761795;0.8717769980430603;{'loss': [1.0784926414489746, 1.0728697776794434, 1.0713791847229004, 1.0701640844345093, 1.0710670948028564], 'accuracy': [0.4121462404727936, 0.4282953441143036, 0.42983490228652954, 0.4267721474170685, 0.4317675530910492], 'val_loss': [1.0677216053009033, 1.065226674079895, 1.0636152029037476, 1.062379240989685, 1.0611605644226074], 'val_accuracy': [0.45076650381088257, 0.4528301954269409, 0.4519457519054413, 0.4535672068595886, 0.45179834961891174]}
6;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.0;16;True;True;True;32;15;['lower_t2m', 'upper_t2m'];0.4616745412349701;1.0556483268737793;0.012662467141197405;0.007384139969277459;0.04594869539141655;0.8892970085144043;{'loss': [1.0682363510131836, 1.0640969276428223, 1.0683058500289917, 1.0641791820526123, 1.0642725229263306], 'accuracy': [0.43822064995765686, 0.4359276592731476, 0.4318658411502838, 0.44025155901908875, 0.4398748576641083], 'val_loss': [1.060168981552124, 1.0589091777801514, 1.0575497150421143, 1.0569629669189453, 1.0556483268737793], 'val_accuracy': [0.455630898475647, 0.4606426954269409, 0.4597582519054413, 0.4594634473323822, 0.4616745412349701]}
6;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.0;16;True;True;True;32;20;['lower_t2m', 'upper_t2m'];0.46255895495414734;1.0532863140106201;0.017242562370058796;0.00464227451897357;0.03889986127614975;0.8911167979240417;{'loss': [1.0630236864089966, 1.063114881515503, 1.0582966804504395, 1.0617105960845947, 1.0654786825180054], 'accuracy': [0.4444772005081177, 0.4383680522441864, 0.4463934600353241, 0.4441496431827545, 0.43574750423431396], 'val_loss': [1.0553960800170898, 1.0546817779541016, 1.0535575151443481, 1.0538854598999023, 1.0532864332199097], 'val_accuracy': [0.45931604504585266, 0.4624115526676178, 0.46255895495414734, 0.4597582519054413, 0.46255895495414734]}
7;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.0;16;True;True;True;32;5;['lower_t2m', 'upper_t2m'];0.37514740228652954;1.0922240018844604;-0.016467549190231676;-0.011005041915605859;0.14680235087871552;0.6388995051383972;{'loss': [1.1360048055648804, 1.1139516830444336, 1.0942021608352661, 1.0899605751037598, 1.0901854038238525], 'accuracy': [0.32584840059280396, 0.3381485939025879, 0.38382795453071594, 0.3870545029640198, 0.38987159729003906], 'val_loss': [1.1043529510498047, 1.0897102355957031, 1.0896412134170532, 1.0908011198043823, 1.0922240018844604], 'val_accuracy': [0.35141509771347046, 0.40241745114326477, 0.39003539085388184, 0.3776533007621765, 0.37514740228652954]}
7;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.0;16;True;True;True;32;10;['lower_t2m', 'upper_t2m'];0.3745577931404114;1.0965380668640137;-0.01988084721825758;-0.02322730207720387;0.12029701471328735;0.6617639064788818;{'loss': [1.0817999839782715, 1.0800927877426147, 1.077581524848938, 1.0716336965560913, 1.0711944103240967], 'accuracy': [0.40852659940719604, 0.4130306541919708, 0.41044285893440247, 0.42398780584335327, 0.4181079566478729], 'val_loss': [1.092864751815796, 1.095699429512024, 1.0964620113372803, 1.0969901084899902, 1.0965380668640137], 'val_accuracy': [0.37411555647850037, 0.3723466992378235, 0.372494101524353, 0.3739681541919708, 0.3745577931404114]}
7;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.0;16;True;True;True;32;15;['lower_t2m', 'upper_t2m'];0.3813384473323822;1.0965057611465454;-0.021811909350809726;-0.02725507977623775;0.11769748479127884;0.6833075881004333;{'loss': [1.068856954574585, 1.0703526735305786, 1.0678616762161255, 1.0671359300613403, 1.0634398460388184], 'accuracy': [0.4246920943260193, 0.42415159940719604, 0.4264445900917053, 0.4281151592731476, 0.4283936023712158], 'val_loss': [1.097777009010315, 1.0971324443817139, 1.0973365306854248, 1.097776174545288, 1.096505880355835], 'val_accuracy': [0.37780070304870605, 0.3806014060974121, 0.3801591992378235, 0.38148584961891174, 0.3813384473323822]}
7;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.0;16;True;True;True;32;20;['lower_t2m', 'upper_t2m'];0.3862028419971466;1.0947251319885254;-0.016008433843041285;-0.024564781938695462;0.12363287806510925;0.6670131087303162;{'loss': [1.0667245388031006, 1.0667816400527954, 1.0619722604751587, 1.0649497509002686, 1.058586597442627], 'accuracy': [0.42793500423431396, 0.4298185408115387, 0.43148910999298096, 0.4305883049964905, 0.441578209400177], 'val_loss': [1.0958285331726074, 1.0941139459609985, 1.0955591201782227, 1.0954153537750244, 1.0947250127792358], 'val_accuracy': [0.3816332519054413, 0.3845813572406769, 0.38369694352149963, 0.38635024428367615, 0.3862028419971466]}
8;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.0;16;True;True;True;32;5;['lower_t2m', 'upper_t2m'];0.40683960914611816;1.0851022005081177;0.01926097653847435;-0.02174813563586539;0.2180255651473999;0.5399661660194397;{'loss': [1.1133145093917847, 1.106654167175293, 1.1028615236282349, 1.097521185874939, 1.0919907093048096], 'accuracy': [0.3453550934791565, 0.3474351465702057, 0.3558045029640198, 0.3750327527523041, 0.37922564148902893], 'val_loss': [1.1105539798736572, 1.0969130992889404, 1.0932198762893677, 1.0885933637619019, 1.0851023197174072], 'val_accuracy': [0.3073408007621765, 0.3500884473323822, 0.37293630838394165, 0.3951945900917053, 0.40683960914611816]}
8;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.0;16;True;True;True;32;10;['lower_t2m', 'upper_t2m'];0.4204009473323822;1.0770964622497559;0.0354897617212889;-0.022527167116583854;0.1800083965063095;0.5804330706596375;{'loss': [1.0893796682357788, 1.0872857570648193, 1.0850844383239746, 1.0825135707855225, 1.0785446166992188], 'accuracy': [0.3832547068595886, 0.39134564995765686, 0.39781510829925537, 0.4046940505504608, 0.4083300530910492], 'val_loss': [1.0826846361160278, 1.0814836025238037, 1.080402135848999, 1.0777899026870728, 1.0770964622497559], 'val_accuracy': [0.4147995412349701, 0.4206957519054413, 0.42202240228652954, 0.4189268946647644, 0.4204009473323822]}
8;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.0;16;True;True;True;32;15;['lower_t2m', 'upper_t2m'];0.42836084961891174;1.0739810466766357;0.04231708924170745;-0.026816201805527188;0.15098941326141357;0.6245288252830505;{'loss': [1.0779885053634644, 1.076661467552185, 1.0750097036361694, 1.0747599601745605, 1.0723708868026733], 'accuracy': [0.41009894013404846, 0.4133746027946472, 0.4159623980522156, 0.42215344309806824, 0.4211871027946472], 'val_loss': [1.076056718826294, 1.075445532798767, 1.07561194896698, 1.0746426582336426, 1.0739810466766357], 'val_accuracy': [0.42202240228652954, 0.4236438572406769, 0.4274764060974121, 0.4286556541919708, 0.42836084961891174]}
8;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.0;16;True;True;True;32;20;['lower_t2m', 'upper_t2m'];0.427181601524353;1.070841908454895;0.04802145687352864;-0.02840969284317567;0.14098329842090607;0.6472509503364563;{'loss': [1.0682837963104248, 1.0676237344741821, 1.0661306381225586, 1.0695855617523193, 1.0657601356506348], 'accuracy': [0.4250360429286957, 0.4285246431827545, 0.42770570516586304, 0.4336019456386566, 0.4295564591884613], 'val_loss': [1.0735325813293457, 1.0724339485168457, 1.0719506740570068, 1.071357011795044, 1.070841908454895], 'val_accuracy': [0.42909789085388184, 0.42585495114326477, 0.42614975571632385, 0.42762380838394165, 0.427181601524353]}
9;slice(63, 52, None);slice(67, 78, None);slice(81, 34, None);slice(49, 97, None);8;0.0;16;True;True;True;32;5;['lower_t2m', 'upper_t2m'];0.45032429695129395;1.0753768682479858;0.01776269651515787;0.009596901290977955;0.2102796733379364;0.5341940522193909;{'loss': [1.1275553703308105, 1.1090151071548462, 1.1035563945770264, 1.0980641841888428, 1.0968246459960938], 'accuracy': [0.32540619373321533, 0.3458300530910492, 0.34718945622444153, 0.3575406074523926, 0.3682684600353241], 'val_loss': [1.1115792989730835, 1.093541145324707, 1.0852113962173462, 1.080582857131958, 1.0753768682479858], 'val_accuracy': [0.32119694352149963, 0.3801591992378235, 0.4072818458080292, 0.4274764060974121, 0.45032429695129395]}
