fold_no;output_lats;output_lons;input_lats;input_lons;radius_basis_func;label_smoothing;number_basis_func;standardization;rm_annual_cycle;rm_tercile_edges;batch_size;epochs;features;accuracy;loss;RPSS_year1;RPSS_year2;min_percentage;max_percentage;history
0;slice(63, 52, None);slice(67, 78, None);slice(63, 52, None);slice(67, 78, None);8;0.0;16;True;True;True;32;5;['lower_t2m', 'upper_t2m'];0.3654186427593231;1.0907799005508423;0.015168552640470201;-0.016767874146300942;0.15167438983917236;0.6168044805526733;{'loss': [1.1090415716171265, 1.1050629615783691, 1.1008670330047607, 1.0973262786865234, 1.096493124961853], 'accuracy': [0.34042519330978394, 0.3500065505504608, 0.35948964953422546, 0.36283084750175476, 0.37188810110092163], 'val_loss': [1.0962945222854614, 1.094336748123169, 1.0928648710250854, 1.0916783809661865, 1.0907799005508423], 'val_accuracy': [0.3581957519054413, 0.36320754885673523, 0.3615860939025879, 0.36099645495414734, 0.3654186427593231]}
0;slice(63, 52, None);slice(67, 78, None);slice(63, 52, None);slice(67, 78, None);8;0.0;16;True;True;True;32;10;['lower_t2m', 'upper_t2m'];0.3813384473323822;1.0889018774032593;0.016373143003156558;-0.02803936946035299;0.12267982214689255;0.680715024471283;{'loss': [1.0914413928985596, 1.0949478149414062, 1.090168833732605, 1.0867446660995483, 1.0854085683822632], 'accuracy': [0.3800281584262848, 0.3800281584262848, 0.3843848407268524, 0.3942282497882843, 0.3934912085533142], 'val_loss': [1.0901587009429932, 1.089676856994629, 1.0893163681030273, 1.0890668630599976, 1.0889017581939697], 'val_accuracy': [0.36954599618911743, 0.3708726465702057, 0.3742629587650299, 0.3779481053352356, 0.3813384473323822]}
0;slice(63, 52, None);slice(67, 78, None);slice(63, 52, None);slice(67, 78, None);8;0.0;16;True;True;True;32;15;['lower_t2m', 'upper_t2m'];0.3901827931404114;1.0890460014343262;0.015254457104675255;-0.03791208465517762;0.10903110355138779;0.7244307398796082;{'loss': [1.0901683568954468, 1.0879110097885132, 1.0880049467086792, 1.087531566619873, 1.0828520059585571], 'accuracy': [0.39034655690193176, 0.38808634877204895, 0.39203354716300964, 0.3926723003387451, 0.4078223407268524], 'val_loss': [1.0888285636901855, 1.0887504816055298, 1.0888545513153076, 1.0889124870300293, 1.0890460014343262], 'val_accuracy': [0.3854658007621765, 0.38752949237823486, 0.3894457519054413, 0.39047759771347046, 0.3901827931404114]}
0;slice(63, 52, None);slice(67, 78, None);slice(63, 52, None);slice(67, 78, None);8;0.0;16;True;True;True;32;20;['lower_t2m', 'upper_t2m'];0.3954893946647644;1.0899797677993774;0.013185550807350715;-0.047588372218344915;0.10026789456605911;0.7567047476768494;{'loss': [1.0813071727752686, 1.0850539207458496, 1.0780409574508667, 1.0810422897338867, 1.080629587173462], 'accuracy': [0.4055948555469513, 0.4006485939025879, 0.40531644225120544, 0.41139280796051025, 0.4112454056739807], 'val_loss': [1.0891938209533691, 1.089320182800293, 1.0895313024520874, 1.089751958847046, 1.0899797677993774], 'val_accuracy': [0.3916568458080292, 0.3916568458080292, 0.3925412595272064, 0.39298349618911743, 0.3954893946647644]}
0;slice(63, 52, None);slice(67, 78, None);slice(63, 52, None);slice(67, 78, None);8;0.2;16;True;True;True;32;5;['lower_t2m', 'upper_t2m'];0.3200176954269409;1.1285761594772339;-0.04033356800498824;-0.058198768314598075;0.10671275109052658;0.6492259502410889;{'loss': [1.1554198265075684, 1.1505388021469116, 1.143669605255127, 1.1390159130096436, 1.1308435201644897], 'accuracy': [0.33071279525756836, 0.3296481966972351, 0.3378537595272064, 0.33629781007766724, 0.34468355774879456], 'val_loss': [1.1445571184158325, 1.1394301652908325, 1.1351842880249023, 1.1315743923187256, 1.1285762786865234], 'val_accuracy': [0.31338444352149963, 0.31191039085388184, 0.31308960914611816, 0.31603774428367615, 0.3200176954269409]}
0;slice(63, 52, None);slice(67, 78, None);slice(63, 52, None);slice(67, 78, None);8;0.2;16;True;True;True;32;10;['lower_t2m', 'upper_t2m'];0.3217865526676178;1.1180016994476318;-0.022799156396724408;-0.05127739224377618;0.14666157960891724;0.6310629844665527;{'loss': [1.1265233755111694, 1.124369502067566, 1.1191660165786743, 1.1150271892547607, 1.107267141342163], 'accuracy': [0.351300448179245, 0.34671449661254883, 0.35051429271698, 0.35170990228652954, 0.3687598407268524], 'val_loss': [1.1257978677749634, 1.1235332489013672, 1.1214194297790527, 1.1195439100265503, 1.1180016994476318], 'val_accuracy': [0.3217865526676178, 0.32163915038108826, 0.3232606053352356, 0.3225235939025879, 0.3217865526676178]}
0;slice(63, 52, None);slice(67, 78, None);slice(63, 52, None);slice(67, 78, None);8;0.2;16;True;True;True;32;15;['lower_t2m', 'upper_t2m'];0.325619101524353;1.1121537685394287;-0.01317723764483137;-0.0480828858585511;0.17175976932048798;0.6108723878860474;{'loss': [1.1120951175689697, 1.1075423955917358, 1.1075323820114136, 1.1034942865371704, 1.101645588874817], 'accuracy': [0.3568199574947357, 0.36522209644317627, 0.3660246431827545, 0.3651074469089508, 0.3735750913619995], 'val_loss': [1.116604208946228, 1.1152327060699463, 1.1140565872192383, 1.1130868196487427, 1.1121537685394287], 'val_accuracy': [0.3213443458080292, 0.3198702931404114, 0.3225235939025879, 0.3259139060974121, 0.325619101524353]}
0;slice(63, 52, None);slice(67, 78, None);slice(63, 52, None);slice(67, 78, None);8;0.2;16;True;True;True;32;20;['lower_t2m', 'upper_t2m'];0.3344634473323822;1.1091394424438477;-0.007545990205142506;-0.0485907723201858;0.18713997304439545;0.5982864499092102;{'loss': [1.1018975973129272, 1.0980260372161865, 1.0985002517700195, 1.0961363315582275, 1.0952656269073486], 'accuracy': [0.3732311427593231, 0.3791601061820984, 0.3810763955116272, 0.38813549280166626, 0.38957679271698], 'val_loss': [1.111348032951355, 1.1106629371643066, 1.1101243495941162, 1.1097233295440674, 1.109139323234558], 'val_accuracy': [0.32458725571632385, 0.32753539085388184, 0.3262087404727936, 0.33122050762176514, 0.3344634473323822]}
0;slice(63, 52, None);slice(67, 78, None);slice(63, 52, None);slice(67, 78, None);8;0.4;16;True;True;True;32;5;['lower_t2m', 'upper_t2m'];0.3039504587650299;1.11627197265625;-0.02511193817963706;-0.01570039958575027;0.0859992727637291;0.6271268725395203;{'loss': [1.1780706644058228, 1.1686794757843018, 1.1612473726272583, 1.1451358795166016, 1.1413888931274414], 'accuracy': [0.3218193054199219, 0.32190120220184326, 0.3182160556316376, 0.33778825402259827, 0.3335462510585785], 'val_loss': [1.1469770669937134, 1.1358426809310913, 1.1272027492523193, 1.1210256814956665, 1.11627197265625], 'val_accuracy': [0.2958431541919708, 0.29997050762176514, 0.3001179099082947, 0.30262380838394165, 0.3039504587650299]}
0;slice(63, 52, None);slice(67, 78, None);slice(63, 52, None);slice(67, 78, None);8;0.4;16;True;True;True;32;10;['lower_t2m', 'upper_t2m'];0.32871460914611816;1.1034777164459229;0.002333686827423457;-0.012990678414404015;0.12992683053016663;0.5886211395263672;{'loss': [1.1364742517471313, 1.1294959783554077, 1.12381112575531, 1.1223162412643433, 1.1183751821517944], 'accuracy': [0.3335953950881958, 0.3439792990684509, 0.34641969203948975, 0.3399665951728821, 0.3452731966972351], 'val_loss': [1.1123825311660767, 1.1093671321868896, 1.1069841384887695, 1.1049491167068481, 1.1034775972366333], 'val_accuracy': [0.3035082519054413, 0.30527710914611816, 0.31014150381088257, 0.3188384473323822, 0.32871460914611816]}
